,Meets Credit Policy?,Interest Rate (%),Log Annual Income ($),FICO Score,Revolving Balance ($),Revolving Line Utilisation Rate,No. of Overdue Payments,No. of Derogatory Public Records,Loan Not Fully Paid
5422,1,8.94,10.37,732,11247,57.7,0,0,0
5423,1,12.870000000000001,11.31,697,33896,72.7,0,0,0
5424,1,13.569999999999999,9.9,692,4455,40.5,0,0,0
5425,1,15.65,10.42,682,10908,92.4,0,0,0
5426,1,12.18,10.6,697,4388,43.9,0,0,0
5427,1,12.18,10.82,707,4711,77.2,0,0,0
5428,1,13.919999999999998,10.9,682,18270,52.7,0,0,1
5429,1,12.53,10.65,702,19721,67.1,0,0,0
5430,1,12.53,10.31,712,6327,66.6,0,0,1
5431,1,13.22,11.25,707,10730,95.8,0,0,0
5432,1,15.310000000000002,11.82,682,6548,63.0,0,0,1
5433,1,11.83,11.18,722,9918,21.1,0,0,0
5434,1,8.59,11.13,802,2889,14.5,0,0,0
5435,1,13.919999999999998,10.31,697,1923,76.9,0,0,1
5436,1,11.83,12.76,812,129224,4.6,0,0,0
5437,1,14.610000000000001,10.92,692,10112,53.5,0,1,0
5438,1,12.53,11.16,707,24427,45.6,0,0,0
5439,1,12.18,11.16,712,14610,29.3,0,0,0
5440,1,12.53,10.69,697,6508,62.0,0,0,0
5441,1,11.83,10.67,707,3564,57.5,0,0,0
5442,1,11.48,11.61,712,38771,38.5,0,0,0
5443,1,15.65,9.39,662,2383,95.3,1,0,0
5444,1,11.14,9.96,722,2639,12.2,0,0,0
5445,1,8.59,10.09,722,1620,17.1,0,0,0
5446,1,12.53,9.47,697,4996,38.4,0,0,0
5447,1,13.919999999999998,9.91,677,9390,83.8,0,0,0
5448,1,13.919999999999998,11.35,702,26090,89.7,0,0,0
5449,1,14.96,10.99,677,22240,84.2,0,0,0
5450,1,7.739999999999999,10.31,767,7552,15.8,0,0,0
5451,1,13.919999999999998,11.74,692,8641,41.9,0,0,1
5452,1,11.83,10.92,737,3644,52.1,0,0,0
5453,1,17.740000000000002,10.71,667,3062,78.5,0,0,0
5454,1,12.18,10.65,697,973,48.6,0,0,0
5455,1,14.610000000000001,10.93,667,22851,78.2,0,0,0
5456,1,12.18,10.97,697,8652,50.3,0,1,0
5457,1,11.83,10.13,697,18988,60.7,0,0,0
5458,1,17.39,11.63,667,20755,89.5,0,0,0
5459,1,15.310000000000002,10.62,662,7979,48.7,1,0,0
5460,1,12.53,9.76,692,1245,31.1,0,0,0
5461,1,14.96,10.9,682,25216,59.9,0,0,0
5462,1,12.18,12.08,717,19315,72.1,0,0,0
5463,1,12.53,10.62,687,9847,24.1,0,0,0
5464,1,8.94,9.73,732,6109,43.9,0,0,0
5465,1,14.610000000000001,11.65,677,2884,96.8,0,0,1
5466,1,13.919999999999998,11.35,677,40,1.0,0,0,0
5467,1,12.18,10.82,727,0,0.0,0,0,1
5468,1,11.83,11.39,732,32725,41.9,0,0,0
5469,1,12.870000000000001,11.04,712,5338,86.1,0,0,0
5470,1,7.739999999999999,10.92,777,8805,8.4,1,0,1
5471,1,11.14,10.37,727,10491,27.0,0,0,1
5472,1,11.48,10.39,782,0,0.0,0,0,0
5473,1,8.94,11.21,717,34751,76.5,0,0,0
5474,1,11.48,10.97,717,4431,17.3,0,0,0
5475,1,8.94,10.37,757,16588,38.3,0,0,0
5476,1,8.94,11.25,752,1842,5.0,0,0,0
5477,1,8.94,10.78,732,15355,35.5,0,0,0
5478,1,14.96,10.6,687,3147,73.2,0,0,0
5479,1,19.13,11.9,662,46031,77.4,1,0,1
5480,1,15.310000000000002,11.0,672,7237,45.0,1,0,1
5481,1,16.0,10.57,757,2120,13.5,0,0,0
5482,1,13.569999999999999,11.3,752,981,1.1,1,0,1
5483,1,8.59,11.23,757,12952,27.2,0,0,0
5484,1,14.26,10.82,682,4301,93.5,1,0,0
5485,1,15.65,10.92,697,405,6.2,0,0,0
5486,1,13.22,11.47,712,19304,41.8,1,0,0
5487,1,15.65,9.9,727,24,6.0,0,0,0
5488,1,15.65,10.49,682,5019,98.4,0,0,0
5489,1,11.48,10.31,732,8526,15.6,0,0,0
5490,1,13.919999999999998,10.65,667,20323,78.8,0,0,0
5491,1,11.48,10.73,737,13819,56.4,0,0,0
5492,1,11.83,12.23,727,41977,25.4,0,0,0
5493,1,7.739999999999999,14.12,782,20,0.1,0,0,0
5494,1,13.569999999999999,11.0,697,24089,60.2,0,0,0
5495,1,12.53,11.0,732,26715,39.8,0,0,0
5496,1,16.7,11.7,692,16725,99.0,0,0,0
5497,1,11.14,9.57,712,2256,53.7,0,0,0
5498,1,7.739999999999999,10.24,772,7943,25.1,0,0,0
5499,1,12.870000000000001,13.71,747,30706,44.0,0,0,0
5500,1,13.919999999999998,11.2,682,618,1.8,1,0,0
5501,1,11.83,9.86,717,11023,79.3,0,0,0
5502,1,13.22,11.2,682,21075,59.8,1,0,0
5503,1,15.310000000000002,10.43,712,1867,66.7,0,0,0
5504,1,7.049999999999999,10.6,772,1326,18.2,0,0,0
5505,1,11.14,10.78,722,3688,32.1,0,0,0
5506,1,11.83,10.6,722,7383,35.0,0,0,0
5507,1,13.569999999999999,10.82,682,3743,83.2,1,0,1
5508,1,14.96,10.65,667,1747,43.7,0,0,0
5509,1,13.22,10.82,707,3972,92.4,0,0,0
5510,1,15.310000000000002,11.63,672,37859,82.5,1,0,0
5511,1,13.919999999999998,11.29,677,62680,84.5,0,0,0
5512,1,13.22,10.6,757,6770,18.8,0,0,1
5513,1,7.400000000000001,10.81,797,1844,2.9,0,0,0
5514,1,14.26,10.71,662,7153,53.4,1,0,0
5515,1,16.35,10.78,717,5481,99.7,0,0,0
5516,1,14.96,11.18,702,8414,24.5,1,0,0
5517,1,11.83,10.71,702,13029,58.7,0,0,0
5518,1,13.22,10.38,707,14489,89.4,0,0,0
5519,1,12.870000000000001,10.97,687,6184,85.9,0,0,0
5520,1,8.94,10.31,757,144,5.8,0,0,0
5521,1,14.26,8.48,702,0,36.5,0,0,1
5522,1,8.94,11.29,742,7057,49.3,0,0,0
5523,1,11.83,10.92,737,2054,11.4,0,0,0
5524,1,13.569999999999999,11.61,677,7259,59.0,0,1,0
5525,1,12.53,11.13,682,11023,72.0,0,1,0
5526,1,12.53,9.7,722,1231,11.8,0,0,1
5527,1,16.35,11.43,662,22689,84.0,0,0,0
5528,1,13.569999999999999,10.43,682,5950,57.8,0,0,0
5529,1,15.65,10.13,672,6706,97.2,0,0,0
5530,1,15.65,10.86,797,39,0.6,0,0,0
5531,1,13.22,9.77,677,9874,62.5,0,0,0
5532,1,11.83,11.18,737,12893,90.8,0,0,0
5533,1,14.610000000000001,10.93,662,5993,70.5,1,1,0
5534,1,15.310000000000002,11.76,712,39121,74.9,0,0,0
5535,1,11.83,11.49,767,3142,8.6,0,0,0
5536,1,12.18,10.5,707,6528,42.7,0,0,1
5537,1,12.53,10.24,687,6211,58.0,0,0,0
5538,1,11.48,10.24,717,16683,24.9,1,0,0
5539,1,12.870000000000001,11.24,692,12135,85.5,0,0,0
5540,1,20.86,11.81,672,62553,44.2,0,0,0
5541,1,7.400000000000001,10.6,772,14014,14.1,0,0,0
5542,1,8.94,11.34,792,1940,2.4,0,0,0
5543,1,15.65,10.46,702,239,9.2,0,0,0
5544,1,6.0,10.53,747,543,0.9,0,0,0
5545,1,17.04,11.74,667,32120,68.5,0,0,0
5546,1,14.610000000000001,11.65,747,6341,21.4,0,0,0
5547,1,14.96,10.82,702,14306,99.3,0,0,0
5548,1,13.22,11.08,677,20241,66.4,0,0,0
5549,1,11.83,11.72,722,46336,49.8,0,0,0
5550,1,8.94,11.37,732,27901,40.9,0,0,0
5551,1,11.14,11.88,757,11484,52.0,0,0,0
5552,1,14.96,10.63,667,5116,39.7,0,0,0
5553,1,8.59,11.23,752,22078,19.8,0,0,0
5554,1,12.18,10.43,712,19034,26.3,1,0,0
5555,1,11.83,11.4,702,8950,31.1,0,0,1
5556,1,8.94,11.41,747,13298,54.3,0,0,0
5557,1,7.88,10.73,717,10684,26.3,0,0,0
5558,1,13.22,10.83,682,7321,50.5,0,0,0
5559,1,8.94,10.55,747,15373,48.0,0,0,0
5560,1,8.59,11.04,777,22054,25.9,0,0,0
5561,1,11.83,11.23,727,12829,63.5,0,0,0
5562,1,13.569999999999999,10.69,692,5494,14.1,0,0,0
5563,1,16.7,11.48,672,56896,97.4,0,1,0
5564,1,13.919999999999998,10.23,672,9228,93.2,0,0,0
5565,1,7.739999999999999,11.11,772,2930,3.3,2,0,0
5566,1,8.94,11.46,762,10221,21.8,0,0,0
5567,1,11.83,10.75,722,14907,43.6,0,0,0
5568,1,7.739999999999999,10.66,747,1982,32.5,0,0,0
5569,1,13.919999999999998,10.0,667,12925,67.7,0,0,0
5570,1,13.569999999999999,10.23,672,2229,82.6,0,0,0
5571,1,7.739999999999999,11.29,797,429,0.6,0,0,0
5572,1,11.83,10.92,742,20357,59.2,0,0,0
5573,1,8.94,10.34,762,16495,30.9,0,0,0
5574,1,13.22,10.77,682,19888,94.7,0,0,0
5575,1,15.310000000000002,10.45,667,11438,61.5,0,0,0
5576,1,12.18,10.62,707,11129,73.2,0,0,0
5577,1,12.18,11.13,712,35121,35.5,0,0,0
5578,1,12.53,10.85,742,9087,30.8,0,0,0
5579,1,16.0,11.39,697,5273,43.6,0,1,0
5580,1,15.65,9.95,697,13881,90.7,0,0,0
5581,1,12.870000000000001,10.31,692,6978,78.4,0,0,0
5582,1,7.400000000000001,10.47,782,2772,11.1,0,0,0
5583,1,14.96,11.66,677,32549,95.5,0,0,0
5584,1,11.14,13.71,722,6530,23.3,0,0,0
5585,1,12.870000000000001,11.21,697,30703,84.1,0,0,0
5586,1,11.48,10.49,742,2287,15.8,0,0,0
5587,1,13.22,11.02,712,1284,6.3,0,1,0
5588,1,14.96,10.3,662,18270,75.8,0,0,0
5589,1,12.53,10.17,692,7839,37.7,0,0,0
5590,1,16.0,11.98,717,57602,80.0,0,0,0
5591,1,15.310000000000002,10.49,667,7306,73.1,0,0,1
5592,1,7.400000000000001,10.82,787,4071,11.8,0,0,0
5593,1,12.18,11.03,717,6238,74.3,0,0,0
5594,1,12.18,10.78,717,31376,45.7,1,0,0
5595,1,14.610000000000001,10.82,737,7114,9.2,0,0,0
5596,1,18.43,11.81,687,17606,37.9,1,0,0
5597,1,12.53,10.08,757,1709,94.9,0,0,1
5598,1,15.310000000000002,11.86,747,7424,17.1,0,0,0
5599,1,12.870000000000001,11.34,727,685,85.6,0,0,1
5600,1,8.94,10.65,727,8706,32.6,0,1,0
5601,1,7.400000000000001,10.88,767,23331,58.5,0,0,0
5602,1,11.83,10.77,812,879,4.3,0,0,0
5603,1,7.400000000000001,11.0,762,37459,6.5,0,0,0
5604,1,8.59,10.56,727,2610,39.0,0,0,0
5605,1,8.59,10.49,767,9389,22.2,0,0,0
5606,1,7.739999999999999,10.67,762,11413,22.7,0,0,0
5607,1,12.18,9.51,747,707,35.3,0,0,0
5608,1,12.870000000000001,10.87,682,1465,63.7,0,0,1
5609,1,13.919999999999998,11.08,682,10104,80.8,0,0,0
5610,1,12.53,11.85,697,7479,27.8,0,0,0
5611,1,7.88,10.86,762,7386,33.9,0,0,0
5612,1,12.870000000000001,11.53,687,22845,69.4,0,0,0
5613,1,12.870000000000001,10.83,697,19137,42.5,0,0,0
5614,1,14.610000000000001,11.25,662,5843,72.1,1,0,0
5615,1,8.94,10.31,767,3590,30.7,0,0,0
5616,1,11.48,10.96,757,4800,25.9,0,0,0
5617,1,8.94,11.35,757,6473,11.6,0,0,0
5618,1,14.26,11.0,702,26331,96.9,0,0,0
5619,1,11.14,10.82,722,6648,47.1,0,0,0
5620,1,16.0,11.7,757,12067,20.7,0,0,1
5621,1,12.870000000000001,11.17,687,12267,40.0,0,1,1
5622,1,11.83,11.23,807,0,0.0,0,0,0
5623,1,11.14,11.54,757,14617,32.0,0,0,0
5624,1,12.18,10.78,707,3486,51.3,0,0,0
5625,1,16.0,10.86,682,1742,7.9,0,0,1
5626,1,11.48,10.82,712,4005,58.19,0,0,0
5627,1,13.569999999999999,10.7,717,6588,79.4,0,0,0
5628,1,11.14,10.6,752,12746,52.5,0,0,0
5629,1,12.18,10.6,707,10006,68.5,0,0,0
5630,1,8.94,10.73,782,0,0.0,0,0,0
5631,1,12.18,10.69,717,17070,24.7,0,0,0
5632,1,13.22,11.61,687,12919,54.3,0,0,0
5633,1,15.310000000000002,10.31,667,5256,93.9,0,0,1
5634,1,8.59,10.37,732,2400,12.8,0,1,0
5635,1,11.83,10.95,722,9107,93.9,0,0,0
5636,1,8.59,11.1,747,17411,27.7,0,0,0
5637,1,14.610000000000001,10.57,722,1942,48.5,0,0,0
5638,1,12.870000000000001,12.04,722,44889,73.6,0,0,0
5639,1,13.569999999999999,10.82,702,8006,90.0,0,0,0
5640,1,8.94,10.78,717,15354,47.8,0,0,0
5641,1,8.94,10.24,742,6479,36.2,1,0,0
5642,1,12.53,10.92,702,18700,69.3,0,0,0
5643,1,8.94,11.65,742,53066,53.9,0,0,0
5644,1,7.400000000000001,11.29,752,13482,48.1,0,0,0
5645,1,11.14,11.63,772,0,0.0,0,0,0
5646,1,12.18,10.69,692,11797,68.2,0,0,1
5647,1,18.09,10.35,662,15767,93.1,0,0,0
5648,1,15.310000000000002,10.72,682,6474,93.8,0,0,0
5649,1,13.919999999999998,11.0,677,12897,47.8,3,0,0
5650,1,8.94,10.47,812,2600,12.3,0,0,0
5651,1,7.400000000000001,11.8,772,10583,16.9,0,0,0
5652,1,16.0,11.08,677,10472,51.1,0,0,0
5653,1,11.48,11.05,802,2148,7.7,0,0,0
5654,1,10.620000000000001,10.71,722,24931,57.6,0,0,0
5655,1,12.53,10.49,707,22376,47.9,1,0,0
5656,1,11.83,11.35,717,5147,51.5,0,0,0
5657,1,16.0,11.49,662,72289,97.2,0,0,0
5658,1,13.22,10.46,697,12361,57.2,0,0,0
5659,1,8.59,10.49,757,9324,32.2,0,0,0
5660,1,8.59,11.0,792,6,0.0,0,0,0
5661,1,8.59,11.42,752,10373,28.7,0,0,0
5662,1,8.94,10.9,732,16405,66.1,0,0,0
5663,1,12.53,10.8,712,2280,53.0,0,0,0
5664,1,8.59,10.88,752,28289,49.1,0,0,0
5665,1,13.919999999999998,10.9,672,1449,90.6,0,0,1
5666,1,11.48,10.82,717,4133,14.0,0,0,0
5667,1,8.59,11.29,802,2010,2.1,0,0,0
5668,1,12.18,11.7,722,85896,70.9,0,0,0
5669,1,13.22,11.4,732,6847,75.2,0,0,0
5670,1,11.14,10.82,717,5305,16.8,0,1,0
5671,1,13.919999999999998,11.05,747,3969,17.6,0,0,0
5672,1,11.48,11.29,737,38142,45.7,0,0,0
5673,1,8.59,8.7,732,1215,32.8,0,0,1
5674,1,14.96,11.63,707,79746,78.4,0,0,0
5675,1,12.53,10.28,692,4613,32.3,0,0,0
5676,1,7.400000000000001,10.82,772,16685,47.5,0,0,0
5677,1,14.26,11.41,727,28532,99.4,0,0,0
5678,1,8.94,10.96,727,2530,5.2,1,0,1
5679,1,21.21,11.74,662,90063,79.6,0,0,1
5680,1,14.26,11.44,677,4848,56.4,0,0,0
5681,1,7.739999999999999,10.6,762,1940,12.5,0,0,0
5682,1,8.94,11.58,727,26192,54.5,0,0,0
5683,1,16.0,11.23,752,2018,34.8,0,0,0
5684,1,7.739999999999999,11.16,752,3233,10.4,0,0,0
5685,1,15.310000000000002,11.17,672,34009,90.7,0,0,0
5686,1,15.65,10.9,687,5734,36.5,0,0,0
5687,1,8.94,10.88,732,25295,62.5,0,0,0
5688,1,11.83,9.76,732,228,9.9,0,0,1
5689,1,11.48,10.13,702,7569,74.2,0,0,1
5690,1,12.18,12.21,737,15169,35.0,0,0,1
5691,1,8.59,11.03,782,0,0.0,0,0,0
5692,1,14.610000000000001,10.93,682,32820,88.5,0,0,0
5693,1,11.48,10.4,757,280,16.5,0,0,0
5694,1,11.83,11.47,702,66179,40.6,0,0,0
5695,1,14.96,10.16,662,275,3.2,1,0,1
5696,1,16.35,11.0,667,0,0.0,0,0,1
5697,1,8.94,11.23,762,66,0.5,0,0,0
5698,1,8.94,11.23,777,1892,5.3,0,0,0
5699,1,13.919999999999998,11.4,692,10852,60.9,5,0,0
5700,1,8.59,11.41,742,3945,17.6,1,0,1
5701,1,12.53,11.31,727,358,7.5,0,0,0
5702,1,7.739999999999999,11.35,777,5037,16.7,0,0,0
5703,1,15.310000000000002,10.7,662,3094,60.7,0,0,0
5704,1,8.59,11.23,752,5698,52.9,0,0,1
5705,1,14.610000000000001,10.6,662,7774,55.9,0,1,0
5706,1,13.919999999999998,10.24,672,11206,71.8,0,0,0
5707,1,11.48,10.49,777,523,7.0,0,0,0
5708,1,11.83,10.13,742,5787,13.8,0,0,0
5709,1,15.310000000000002,10.65,672,12425,55.6,0,0,0
5710,1,11.48,10.97,742,10044,63.6,0,0,0
5711,1,12.870000000000001,10.79,692,12668,79.7,0,0,0
5712,1,16.0,10.78,662,10441,50.7,2,0,1
5713,1,12.18,11.59,722,120,0.8,0,0,0
5714,1,14.96,10.55,667,5124,35.3,2,0,0
5715,1,13.22,12.65,717,100109,90.4,0,0,0
5716,1,13.919999999999998,10.41,682,7452,73.8,0,0,0
5717,1,18.78,11.08,662,2601,40.6,1,1,0
5718,1,12.870000000000001,10.92,717,24953,94.5,0,0,0
5719,1,8.59,11.51,792,1800,3.8,0,0,0
5720,1,14.96,10.79,687,23533,46.3,0,0,0
5721,1,15.65,10.86,662,8159,55.4,0,0,0
5722,1,14.610000000000001,11.02,667,15183,70.3,0,1,1
5723,1,11.83,10.46,712,800,15.1,0,0,0
5724,1,12.18,11.56,762,2290,0.7,0,0,0
5725,1,13.569999999999999,10.0,707,1527,22.5,0,0,0
5726,1,12.870000000000001,9.59,682,2269,25.2,1,0,0
5727,1,16.7,10.27,677,5465,80.4,0,0,1
5728,1,13.569999999999999,10.27,702,0,0.0,0,0,0
5729,1,14.26,10.2,722,17998,99.4,0,0,0
5730,1,8.59,11.16,782,8825,17.9,0,0,0
5731,1,12.870000000000001,10.71,697,11585,49.1,0,0,0
5732,1,14.26,11.0,732,50082,0.0,1,0,0
5733,1,15.310000000000002,11.02,677,858,66.0,0,0,1
5734,1,13.569999999999999,10.42,677,179,44.7,1,0,0
5735,1,15.65,11.98,687,65872,59.0,0,0,1
5736,1,15.65,11.3,677,0,0.0,0,0,0
5737,1,13.22,10.71,682,6026,80.9,0,0,1
5738,1,8.94,10.82,752,10457,16.1,0,0,0
5739,1,8.94,10.2,752,7866,44.7,0,0,0
5740,1,12.18,11.08,722,9263,48.0,0,1,0
5741,1,17.39,11.39,662,44991,99.8,0,0,0
5742,1,15.65,10.89,677,10728,91.7,1,1,0
5743,1,12.53,10.95,702,8300,38.8,0,0,0
5744,1,12.18,11.63,737,25274,39.5,0,0,0
5745,1,11.14,10.65,732,12747,29.8,0,0,0
5746,1,11.83,12.21,702,22003,36.9,0,0,0
5747,1,11.14,10.79,742,13844,50.3,0,0,0
5748,1,12.53,10.37,687,10186,50.7,0,0,1
5749,1,12.18,10.59,737,19697,59.0,0,0,0
5750,1,7.739999999999999,10.17,772,0,0.0,0,0,0
5751,1,11.48,10.09,727,21052,85.2,0,0,0
5752,1,14.96,11.92,682,633,42.2,0,0,0
5753,1,14.26,11.7,692,57803,81.9,0,0,0
5754,1,8.94,10.13,752,17953,72.4,0,0,0
5755,1,14.610000000000001,10.59,677,14021,71.9,0,0,0
5756,1,14.610000000000001,11.81,767,3884,12.8,0,0,0
5757,1,8.59,10.93,762,977,2.7,0,0,0
5758,1,13.569999999999999,11.0,682,679,7.4,1,0,0
5759,1,7.51,10.92,737,14217,20.2,0,0,0
5760,1,14.26,10.76,677,16665,60.6,0,0,0
5761,1,13.22,10.35,727,17806,99.4,0,0,1
5762,1,14.610000000000001,11.37,667,30209,79.3,0,0,0
5763,1,13.22,10.86,697,9017,39.6,0,0,0
5764,1,8.94,11.0,757,17278,40.0,0,0,0
5765,1,7.400000000000001,10.41,752,2201,5.0,0,0,0
5766,1,11.48,10.31,747,452,90.4,0,0,1
5767,1,12.18,11.35,712,239,5.3,2,0,0
5768,1,11.14,10.56,772,777,4.8,0,0,0
5769,1,15.65,11.29,672,19333,61.2,0,0,0
5770,1,11.83,10.31,722,4893,58.2,0,1,0
5771,1,7.049999999999999,10.71,772,13440,38.6,0,0,0
5772,1,12.18,11.23,732,11522,46.1,1,0,0
5773,1,15.65,11.32,662,35876,80.8,0,0,0
5774,1,14.96,11.35,667,8590,87.7,0,0,0
5775,1,12.870000000000001,10.76,697,6696,47.8,1,0,0
5776,1,8.94,10.9,722,2541,11.1,0,0,0
5777,1,11.48,10.13,712,6,0.1,0,0,0
5778,1,14.26,11.51,677,1459,26.1,0,0,0
5779,1,11.14,10.84,772,63,0.5,0,0,0
5780,1,13.569999999999999,12.43,682,9299,67.4,0,0,0
5781,1,13.22,9.8,702,1291,47.8,0,0,0
5782,1,13.919999999999998,11.08,682,400,44.4,0,0,0
5783,1,7.049999999999999,9.57,792,12748,21.0,0,0,0
5784,1,12.18,10.49,702,7976,47.2,0,1,1
5785,1,7.049999999999999,10.9,797,6015,43.9,0,0,0
5786,1,8.94,11.11,737,17870,42.8,0,0,0
5787,1,12.53,10.58,682,2496,56.7,0,1,0
5788,1,8.59,11.27,772,358,8.1,0,0,0
5789,1,12.53,11.52,737,33098,83.8,0,0,0
5790,1,11.83,10.47,722,14406,67.6,0,0,1
5791,1,7.400000000000001,14.18,772,2926,13.0,0,0,0
5792,1,12.18,10.85,722,4342,46.2,0,0,0
5793,1,14.96,11.08,662,7855,74.1,0,0,0
5794,1,14.26,10.6,682,5536,72.8,0,0,0
5795,1,11.48,12.21,777,2574,7.5,0,0,0
5796,1,11.48,11.4,802,2123,4.8,0,0,1
5797,1,12.53,10.95,697,4700,40.2,1,0,0
5798,1,17.39,11.25,687,35820,96.8,0,0,1
5799,1,8.59,10.7,752,6593,31.2,0,0,0
5800,1,11.83,11.49,752,84110,55.3,0,0,0
5801,1,7.049999999999999,10.86,777,14444,26.6,0,0,0
5802,1,11.83,11.0,702,18549,43.6,0,0,0
5803,1,11.83,11.34,747,8156,22.0,0,0,0
5804,1,12.18,11.21,712,14615,70.9,0,0,0
5805,1,8.94,10.93,752,18266,48.6,0,0,0
5806,1,11.83,10.02,747,2458,68.3,0,0,0
5807,1,12.53,11.72,697,37784,70.1,0,0,0
5808,1,7.739999999999999,10.31,792,4887,14.4,0,0,0
5809,1,8.59,9.9,742,3406,9.8,0,1,0
5810,1,8.59,10.31,742,29437,49.6,0,0,0
5811,1,15.310000000000002,11.76,682,31525,75.8,0,0,0
5812,1,14.26,11.35,707,2335,97.3,0,0,1
5813,1,11.14,10.56,712,2650,48.2,0,1,0
5814,1,7.739999999999999,11.47,797,2792,5.4,0,0,0
5815,1,13.22,11.02,692,10320,47.8,0,0,0
5816,1,8.94,10.55,797,201,0.5,0,0,0
5817,1,8.59,11.54,752,7015,24.5,0,0,0
5818,1,12.53,11.34,702,52537,48.9,0,0,0
5819,1,7.739999999999999,12.82,807,6098,0.0,0,0,0
5820,1,14.96,10.62,667,1759,48.9,0,0,0
5821,1,11.83,10.96,692,10708,79.9,0,0,0
5822,1,14.26,11.66,677,29344,57.1,0,0,0
5823,1,11.48,10.92,727,12875,26.6,0,0,0
5824,1,8.59,11.92,757,82445,16.7,0,0,0
5825,1,13.569999999999999,10.62,687,17704,72.5,0,0,0
5826,1,13.919999999999998,10.49,682,8901,65.4,0,0,0
5827,1,12.870000000000001,9.17,692,253,3.2,0,0,0
5828,1,6.0,11.35,677,10844,68.6,1,0,0
5829,1,11.48,11.42,712,10842,25.7,0,1,0
5830,1,16.7,11.35,717,11717,38.3,0,0,0
5831,1,13.919999999999998,10.31,667,2603,44.1,0,0,0
5832,1,13.569999999999999,10.94,727,22969,23.8,0,0,0
5833,1,11.48,10.79,717,16275,49.2,0,0,0
5834,1,11.14,10.71,772,3663,28.2,0,0,1
5835,1,8.94,10.25,777,3459,17.3,0,0,0
5836,1,12.53,10.09,702,1799,37.5,1,0,0
5837,1,8.94,11.49,747,32508,40.8,0,0,0
5838,1,8.94,11.29,767,23088,50.1,0,0,0
5839,1,19.82,10.92,692,10893,97.3,1,0,0
5840,1,13.569999999999999,11.51,702,27421,53.8,1,0,0
5841,1,7.739999999999999,11.78,787,10184,26.9,0,0,0
5842,1,12.53,11.34,712,15690,52.1,0,0,1
5843,1,13.22,10.99,692,6702,56.3,0,0,0
5844,1,14.26,10.69,747,14479,53.8,0,0,1
5845,1,13.22,10.26,687,23810,73.7,0,0,0
5846,1,13.569999999999999,11.08,677,3964,55.8,0,0,0
5847,1,12.53,10.92,792,383,8.5,0,0,0
5848,1,12.870000000000001,10.26,697,3647,93.5,0,0,0
5849,1,13.919999999999998,10.49,692,13568,75.4,0,0,0
5850,1,11.14,10.31,747,7656,38.1,0,0,0
5851,1,7.739999999999999,11.24,772,9910,15.3,0,0,0
5852,1,13.22,11.78,697,23494,46.3,3,1,0
5853,1,14.26,11.39,682,15514,77.2,0,0,1
5854,1,15.65,11.08,747,22170,76.7,0,0,0
5855,1,8.59,11.23,767,10624,19.0,0,0,0
5856,1,12.18,11.16,717,15458,62.8,0,0,0
5857,1,11.83,11.94,737,32654,39.2,0,0,0
5858,1,12.18,10.76,752,23602,58.1,0,0,0
5859,1,11.83,11.29,707,12757,31.1,0,1,0
5860,1,11.14,10.39,782,13952,23.1,0,0,0
5861,1,14.610000000000001,10.4,667,4925,40.0,0,0,0
5862,1,13.22,9.8,682,4867,46.4,0,0,1
5863,1,8.94,11.07,787,858,4.4,0,0,0
5864,1,7.400000000000001,9.39,757,1158,18.7,0,0,0
5865,1,11.48,10.31,782,1149,23.9,0,0,0
5866,1,12.18,11.07,707,33878,79.0,0,0,0
5867,1,11.83,10.61,722,19036,82.4,0,0,0
5868,1,21.21,11.96,667,14718,40.4,0,0,0
5869,1,12.18,10.6,707,2707,31.5,0,0,0
5870,1,15.310000000000002,10.82,727,8394,79.2,0,0,1
5871,1,13.569999999999999,11.03,687,450,26.5,1,0,0
5872,1,13.919999999999998,10.67,672,7094,51.4,0,0,0
5873,1,16.35,12.15,662,31742,84.4,1,0,0
5874,1,12.18,11.16,717,8535,50.8,1,0,0
5875,1,12.53,10.69,717,20010,85.1,0,0,0
5876,1,8.94,10.31,742,14304,23.9,0,0,0
5877,1,13.22,10.55,692,3777,35.0,0,0,0
5878,1,8.59,10.65,737,1211,18.9,0,0,0
5879,1,11.14,10.13,707,7090,73.1,0,0,0
5880,1,7.739999999999999,10.42,782,8880,17.0,0,0,1
5881,1,12.18,9.39,727,843,31.2,0,0,0
5882,1,14.96,10.78,692,9138,41.3,0,0,1
5883,1,13.22,10.46,682,7844,84.3,0,0,0
5884,1,8.94,10.65,722,4836,62.0,0,0,0
5885,1,12.18,10.71,747,150,10.0,0,0,0
5886,1,16.0,11.78,672,8907,26.7,1,0,0
5887,1,12.18,11.0,727,38980,69.2,0,0,0
5888,1,14.96,11.51,702,30438,79.4,0,0,0
5889,1,16.35,11.92,717,3539,36.5,0,0,1
5890,1,8.59,10.55,752,9527,44.7,0,0,0
5891,1,11.48,11.03,722,17559,49.9,0,0,0
5892,1,11.14,10.83,757,22458,37.0,0,0,0
5893,1,11.14,11.0,732,12581,67.3,0,0,0
5894,1,8.94,11.7,727,7124,31.0,0,0,0
5895,1,13.919999999999998,11.04,667,900,19.6,0,0,1
5896,1,15.65,11.74,762,2668,76.2,0,0,0
5897,1,12.53,11.35,727,59861,92.2,0,0,0
5898,1,7.739999999999999,11.19,757,20362,19.6,1,0,0
5899,1,12.870000000000001,11.34,712,29535,75.7,0,0,0
5900,1,7.739999999999999,10.31,752,4301,37.7,0,0,0
